sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
14:50,47.48,,,,-41,1014,30,        ,        ,        ,,,,0x01,
14:50,47.48,,,,-45,1014,35,        ,        ,        ,,,,0x01,
14:50,47.48,,,,-48,1011,34,        ,        ,        ,,,,0x01,
14:50,47.49,,,,-49,1014,29,        ,        ,        ,,,,0x01,
14:50,47.49,,,,-57,1015,25,        ,        ,        ,,,,0x01,
14:50,47.50,,,,-59,1014,19,        ,        ,        ,,,,0x01,
14:50,47.50,,,,-58,1017,16,        ,        ,        ,,,,0x01,
14:50,47.50,,,,-54,1017,19,        ,        ,        ,,,,0x01,
14:50,47.51,,,,-53,1014,21,        ,        ,        ,,,,0x01,
14:50,47.51,,,,-51,1016,26,        ,        ,        ,,,,0x01,
14:50,47.51,,,,-48,1015,29,        ,        ,        ,,,,0x01,
14:50,47.52,,,,-48,1012,29,        ,        ,        ,,,,0x01,
14:50,47.52,,,,-50,1014,29,        ,        ,        ,,,,0x01,
14:50,47.53,,,,-47,1012,30,        ,        ,        ,,,,0x01,
14:50,47.53,,,,-48,1013,29,        ,        ,        ,,,,0x01,
14:50,47.53,,,,-46,1014,30,        ,        ,        ,,,,0x01,
14:50,47.54,,,,-46,1012,30,        ,        ,        ,,,,0x01,
14:50,47.54,,,,-50,1011,30,        ,        ,        ,,,,0x01,
14:50,47.55,,,,-46,1010,31,        ,        ,        ,,,,0x01,
14:50,47.55,,,,-45,1011,32,        ,        ,        ,,,,0x01,
14:50,47.55,,,,-46,1015,37,        ,        ,        ,,,,0x01,
14:50,47.56,,,,-47,1011,32,        ,        ,        ,,,,0x01,
14:50,47.56,,,,-46,1009,32,        ,        ,        ,,,,0x01,
14:50,47.57,,,,-47,1013,31,        ,        ,        ,,,,0x01,
14:50,47.57,,,,-47,1012,31,        ,        ,        ,,,,0x01,
14:50,47.57,,,,-45,1012,29,        ,        ,        ,,,,0x01,
14:50,47.58,,,,-47,1010,34,        ,        ,        ,,,,0x01,
14:50,47.58,,,,-51,1008,37,        ,        ,        ,,,,0x01,
