sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
15:10,55.58,,,,-1026,-9,54,        ,        ,        ,,,,0x01,
15:10,55.58,,,,-1025,-8,51,        ,        ,        ,,,,0x01,
15:10,55.59,,,,-1024,-9,46,        ,        ,        ,,,,0x01,
15:10,55.59,,,,-1028,-7,46,        ,        ,        ,,,,0x01,
15:10,55.60,,,,-1027,-8,46,        ,        ,        ,,,,0x01,
15:10,55.60,,,,-1026,-9,46,        ,        ,        ,,,,0x01,
15:10,55.60,,,,-1029,-10,46,        ,        ,        ,,,,0x01,
15:10,55.61,,,,-1027,-9,48,        ,        ,        ,,,,0x01,
15:10,55.61,,,,-1027,-9,48,        ,        ,        ,,,,0x01,
15:10,55.62,,,,-1025,-10,50,        ,        ,        ,,,,0x01,
15:10,55.62,,,,-1025,-8,52,        ,        ,        ,,,,0x01,
15:10,55.63,,,,-1025,-8,52,        ,        ,        ,,,,0x01,
15:10,55.63,,,,-1024,-9,52,        ,        ,        ,,,,0x01,
15:10,55.64,,,,-1025,-9,52,        ,        ,        ,,,,0x01,
15:10,55.64,,,,-1024,-6,54,        ,        ,        ,,,,0x01,
15:10,55.64,,,,-1022,-8,55,        ,        ,        ,,,,0x01,
15:10,55.65,,,,-1022,-8,54,        ,        ,        ,,,,0x01,
15:10,55.65,,,,-1025,-8,54,        ,        ,        ,,,,0x01,
15:10,55.66,,,,-1024,-7,54,        ,        ,        ,,,,0x01,
15:10,55.66,,,,-1022,-7,51,        ,        ,        ,,,,0x01,
15:10,55.66,,,,-1024,-7,53,        ,        ,        ,,,,0x01,
15:10,55.67,,,,-1024,-8,52,        ,        ,        ,,,,0x01,
15:10,55.67,,,,-1023,-9,49,        ,        ,        ,,,,0x01,
15:10,55.67,,,,-1026,-9,49,        ,        ,        ,,,,0x01,
15:10,55.68,,,,-1026,-9,47,        ,        ,        ,,,,0x01,
15:10,55.68,,,,-1027,-8,47,        ,        ,        ,,,,0x01,
15:10,55.69,,,,-1027,-9,48,        ,        ,        ,,,,0x01,
15:10,55.69,,,,-1027,-9,49,        ,        ,        ,,,,0x01,
15:10,55.69,,,,-1027,-8,46,        ,        ,        ,,,,0x01,
15:10,55.70,,,,-1026,-11,49,        ,        ,        ,,,,0x01,
15:10,55.70,,,,-1028,-8,47,        ,        ,        ,,,,0x01,
15:10,55.71,,,,-1026,-7,48,        ,        ,        ,,,,0x01,
15:10,55.71,,,,-1025,-8,50,        ,        ,        ,,,,0x01,
15:10,55.71,,,,-1026,-8,48,        ,        ,        ,,,,0x01,
15:10,55.72,,,,-1026,-9,47,        ,        ,        ,,,,0x01,
15:10,55.72,,,,-1027,-10,46,        ,        ,        ,,,,0x01,
15:10,55.73,,,,-1026,-7,45,        ,        ,        ,,,,0x01,
15:10,55.73,,,,-1029,-10,43,        ,        ,        ,,,,0x01,
15:10,55.74,,,,-1027,-10,42,        ,        ,        ,,,,0x01,
15:10,55.74,,,,-1029,-10,44,        ,        ,        ,,,,0x01,
15:10,55.75,,,,-1028,-10,45,        ,        ,        ,,,,0x01,
15:10,55.75,,,,-1028,-8,44,        ,        ,        ,,,,0x01,
15:10,55.75,,,,-1025,-10,48,        ,        ,        ,,,,0x01,
15:10,55.76,,,,-1024,-10,48,        ,        ,        ,,,,0x01,
15:10,55.76,,,,-1026,-8,50,        ,        ,        ,,,,0x01,
